State,Date,Pop_density,Case,Death,Cum_case,Cum_death,Order_stay,Order_mask,Unemp_num
New Jersey,2020/10/6,1133.51072,629,9,211129,16147,No,Yes,7732
New Jersey,2020/10/7,1133.51072,509,5,211638,16152,No,Yes,8581
New Jersey,2020/10/8,1133.51072,1298,9,212936,16161,No,Yes,8581
New Jersey,2020/10/9,1133.51072,865,3,213801,16164,No,Yes,8581
New Jersey,2020/10/10,1133.51072,864,7,214665,16171,No,Yes,8581
New Jersey,2020/10/11,1133.51072,751,3,215416,16174,No,Yes,8581
New Jersey,2020/10/12,1133.51072,469,1,215885,16175,No,Yes,8581
New Jersey,2020/10/13,1133.51072,988,7,216873,16182,No,Yes,8581
New Jersey,2020/10/14,1133.51072,939,9,217812,16191,No,Yes,7964
New Jersey,2020/10/15,1133.51072,971,6,218783,16197,No,Yes,7964
New Jersey,2020/10/16,1133.51072,810,5,219593,16202,No,Yes,7964
New Jersey,2020/10/17,1133.51072,934,2,220527,16204,No,Yes,7964
New Jersey,2020/10/18,1133.51072,1275,7,221802,16211,No,Yes,7964
New Jersey,2020/10/19,1133.51072,1192,3,222994,16214,No,Yes,7964
New Jersey,2020/10/20,1133.51072,988,13,223982,16227,No,Yes,7964
New Jersey,2020/10/21,1133.51072,1030,18,225012,16245,No,Yes,7126
New Jersey,2020/10/22,1133.51072,1162,18,226174,16263,No,Yes,7126
New Jersey,2020/10/23,1133.51072,1045,10,227219,16273,No,Yes,7126
New Jersey,2020/10/24,1133.51072,1909,8,229128,16281,No,Yes,7126
New Jersey,2020/10/25,1133.51072,1129,4,230257,16285,No,Yes,7126
New Jersey,2020/10/26,1133.51072,1216,7,231473,16292,No,Yes,7126
New Jersey,2020/10/27,1133.51072,1647,14,233120,16306,No,Yes,7126
New Jersey,2020/10/28,1133.51072,1670,18,234790,16324,No,Yes,7060
New Jersey,2020/10/29,1133.51072,1550,8,236340,16332,No,Yes,7060
New Jersey,2020/10/30,1133.51072,1976,7,238316,16339,No,Yes,7060
New Jersey,2020/10/31,1133.51072,1363,11,239679,16350,No,Yes,7060
New Jersey,2020/11/1,1133.51072,1743,4,241422,16354,No,Yes,7060
New Jersey,2020/11/2,1133.51072,1368,3,242790,16357,No,Yes,7060
New Jersey,2020/11/3,1133.51072,1824,14,244614,16371,No,Yes,7060
New Jersey,2020/11/4,1133.51072,2443,20,247057,16391,No,Yes,8764
New Jersey,2020/11/5,1133.51072,1962,12,249019,16403,No,Yes,8764
New Jersey,2020/11/6,1133.51072,2161,13,251180,16416,No,Yes,8764
New Jersey,2020/11/7,1133.51072,3202,9,254382,16425,No,Yes,8764
New Jersey,2020/11/8,1133.51072,2013,4,256395,16429,No,Yes,8764
New Jersey,2020/11/9,1133.51072,2058,11,258453,16440,No,Yes,8764
New Jersey,2020/11/10,1133.51072,3777,21,262230,16461,No,Yes,8764
New Jersey,2020/11/11,1133.51072,3065,15,265295,16476,No,Yes,9262
New Jersey,2020/11/12,1133.51072,3492,19,268787,16495,No,Yes,9262
New Jersey,2020/11/13,1133.51072,3397,27,272184,16522,No,Yes,9262
New Jersey,2020/11/14,1133.51072,4353,26,276537,16548,No,Yes,9262
New Jersey,2020/11/15,1133.51072,4538,18,281075,16566,No,Yes,9262
New Jersey,2020/11/16,1133.51072,2219,14,283294,16580,No,Yes,9262
New Jersey,2020/11/17,1133.51072,4026,38,287320,16618,No,Yes,9262
New Jersey,2020/11/18,1133.51072,4054,37,291374,16655,No,Yes,11813
New Jersey,2020/11/19,1133.51072,4182,34,295556,16689,No,Yes,11813
New Jersey,2020/11/20,1133.51072,3626,23,299182,16712,No,Yes,11813
New Jersey,2020/11/21,1133.51072,4669,34,303851,16746,No,Yes,11813
New Jersey,2020/11/22,1133.51072,3968,15,307819,16761,No,Yes,11813
New Jersey,2020/11/23,1133.51072,3581,11,311400,16772,No,Yes,11813
New Jersey,2020/11/24,1133.51072,4275,47,315675,16819,No,Yes,11813
New Jersey,2020/11/25,1133.51072,4059,67,319734,16886,No,Yes,7061
New Jersey,2020/11/26,1133.51072,4473,39,324207,16925,No,Yes,7061
New Jersey,2020/11/27,1133.51072,4095,17,328302,16942,No,Yes,7061
New Jersey,2020/11/28,1133.51072,3802,23,332104,16965,No,Yes,7061
New Jersey,2020/11/29,1133.51072,3839,13,335943,16978,No,Yes,7061
New Jersey,2020/11/30,1133.51072,3190,15,339133,16993,No,Yes,7061
New Jersey,2020/12/1,1133.51072,4606,90,343739,17083,No,Yes,7061
New Jersey,2020/12/2,1133.51072,4303,62,348042,17145,No,Yes,7656
New Jersey,2020/12/3,1133.51072,4793,64,352835,17209,No,Yes,7656
New Jersey,2020/12/4,1133.51072,5663,46,358498,17255,No,Yes,7656
